id,y,age,agecat,sexe,school_type,parent_educ,study_hrs,sleep_hrs,sleep_qual,attend_pct,attend_pct_cat,web_access,trav_time,extra_act,study_method
1228,43.4,14.2,1,1,1,5,9.1,4.9,1,66.3,2,2,3,1,6
1229,51.3,15.5,2,2,1,1,4,8.1,3,74.90000000000001,3,2,4,2,1
1230,48.4,18.5,5,2,2,3,10.2,4.4,1,62.3,1,1,2,1,1
1231,36.6,14.6,1,3,1,2,8.6,6.2,2,51,1,2,4,2,1
1232,34.7,16.4,3,2,2,5,5.8,6.3,1,59.9,1,2,3,2,1
1233,46.8,15.9,2,1,1,1,4.5,7.6,3,57.7,1,2,3,1,1
1234,65.90000000000001,14.8,1,1,2,6,6.7,8,3,84.40000000000001,4,2,1,2,1
1235,60.8,17.7,4,3,1,3,6.4,7.7,3,84,4,2,1,2,3
1236,54.8,15.8,2,1,2,3,5.7,9.199999999999999,3,72.2,3,2,1,2,1
1237,60.4,18.8,5,2,1,1,8,6.6,1,68.7,2,2,3,2,1
1238,58.6,16.9,3,2,2,6,9,8.199999999999999,3,77,3,2,1,2,5
1239,51.9,15.2,2,2,1,6,10.9,4.8,1,61.1,1,2,2,2,2
1240,49.8,15.1,2,1,2,3,5.8,6.1,2,56.8,1,2,4,1,1
1241,53.8,18.2,5,3,1,6,8.9,6.6,2,72.8,3,2,2,1,3
1242,53.5,17.5,4,1,2,2,8.6,5.7,1,64.7,2,1,2,1,3
1243,59.5,18.1,5,2,1,4,10.1,6.1,1,76.2,3,2,2,2,1
1244,81.5,15.5,2,2,2,6,10.8,7.6,2,95.09999999999999,4,2,2,2,2
1245,52.2,17.3,4,1,2,4,9.5,5.3,1,80.7,3,2,2,1,5
1246,82.90000000000001,14.9,1,3,2,4,9.199999999999999,8.300000000000001,3,83.7,4,2,3,2,5
1247,39.8,18.3,5,1,2,2,4.2,7.8,3,66.3,2,2,4,2,2
1248,45.7,14.4,1,2,1,1,7.2,6.6,3,59.7,1,1,4,1,4
1249,32.2,17,3,2,1,4,4.2,5,1,61,1,2,2,1,6
1250,60.1,18.5,5,3,1,2,5,6.6,2,66.7,2,2,1,2,6
1251,45.1,14.2,1,1,1,1,4.2,7.5,3,66.90000000000001,2,2,3,2,1
1252,52.2,15.9,2,2,1,1,6.6,7.5,3,86.59999999999999,4,2,1,1,4
1253,74.2,16.7,3,1,1,6,10.2,7.7,3,97.59999999999999,4,1,1,1,3
1254,53.8,14.1,1,3,1,6,9.699999999999999,4.9,1,86,4,2,4,2,5
1255,65.2,17.9,4,1,1,2,11.5,5.5,1,86.3,4,2,3,2,6
1256,80.3,14.7,1,3,2,3,8.300000000000001,8.199999999999999,3,99.2,4,2,1,2,3
1257,64.09999999999999,14.6,1,1,2,6,5.4,8.4,3,68.90000000000001,2,2,3,1,2
1258,51.6,18.8,5,3,2,6,6.5,9.5,3,88.09999999999999,4,2,1,2,3
1259,37.3,15.4,2,2,1,6,3.8,9.5,3,61.7,1,2,1,2,6
1260,33.8,15.5,2,1,2,1,5.5,5.1,1,50.4,1,2,3,1,1
1261,63.9,18.5,5,2,1,6,7.7,6.8,3,67.09999999999999,2,2,2,1,3
1262,50.1,16.2,3,2,2,3,5.1,7.6,3,75.8,3,1,4,2,5
1263,35.3,15.7,2,1,1,1,3.5,5.6,2,51.8,1,1,4,1,5
1264,47,17.1,4,2,1,1,8.199999999999999,6.4,3,55.2,1,2,4,1,6
1265,71.7,17.4,4,2,2,1,10.3,7.1,2,84.2,4,1,1,2,3
1266,75.09999999999999,16.3,3,1,2,6,11.9,7.6,2,91.40000000000001,4,2,2,1,6
1267,58.6,16.8,3,3,2,4,9.5,8.800000000000001,3,76.8,3,2,1,1,1
1268,67.90000000000001,15.7,2,3,1,4,7.5,7.5,3,67.09999999999999,2,2,2,2,4
1269,46.5,18.9,5,3,1,4,7.3,7.4,3,73.5,3,2,3,1,2
1270,44.4,16.6,3,1,1,2,6.1,7.3,3,63.2,2,1,1,1,3
1271,46.1,14.4,1,1,1,2,7.8,6.1,1,57.2,1,2,4,2,3
1272,40.7,17.1,4,1,2,4,11.5,4.5,1,67.59999999999999,2,2,4,1,1
1273,47.8,19,5,3,1,1,5.5,4.9,1,58.8,1,2,4,1,3
1274,36.3,16.3,3,1,2,6,9.4,6.4,1,57.2,1,2,3,1,4
1275,22,18,4,3,1,1,3.3,6.8,2,57.9,1,2,4,1,1
1276,51.2,15.3,2,2,1,6,7.4,7.7,2,74.3,3,2,1,2,2
1277,61.7,15.6,2,3,2,2,7.7,6.2,1,72,3,2,2,2,5
1278,92.5,17,3,1,2,4,12.1,8.5,3,89,4,1,3,2,6
1279,41.4,16.9,3,3,1,6,4.6,7.5,3,54.5,1,2,4,1,1
1280,55.6,16.2,3,2,2,4,6.1,8.199999999999999,3,64.8,2,2,3,1,3
1281,50,18.1,5,1,1,3,8.699999999999999,5,1,92.09999999999999,4,2,2,2,4
1282,56.5,14.1,1,2,1,2,10.6,6.5,2,80.7,3,2,3,2,3
1283,90.09999999999999,17,3,3,1,4,13.6,7.1,1,98.09999999999999,4,2,1,1,1
1284,71.3,17.8,4,3,2,6,9.1,8.1,3,72.59999999999999,3,2,3,2,5
1285,45.8,18.9,5,3,2,3,5.9,7.9,3,57.7,1,2,2,2,6
1286,77.59999999999999,15.9,2,1,2,2,10.1,8.199999999999999,3,91.5,4,2,1,2,1
1287,57.8,17.5,4,1,2,6,6.9,7.8,3,77.7,3,2,1,2,2
1288,70.90000000000001,15,1,2,2,3,12.3,7.9,3,84.40000000000001,4,2,2,1,2
1289,71.7,17.4,4,1,2,1,11.5,6.6,1,92.40000000000001,4,2,3,2,5
1290,28.7,16.6,3,3,1,1,5.5,6.6,1,54.9,1,1,4,2,5
1291,59,15.2,2,3,2,1,7,6.2,1,64.8,2,1,4,1,1
1292,45,17.6,4,3,2,6,6.6,6.8,2,58.6,1,2,1,2,1
1293,62.5,17.4,4,2,1,4,8.800000000000001,8.699999999999999,3,67.40000000000001,2,2,2,1,1
1294,41.6,18.2,5,1,2,3,3.4,9.1,3,72.59999999999999,3,2,1,1,4
1295,54,15.4,2,1,1,1,10.8,5.7,1,64.40000000000001,2,2,3,2,1
1296,69,15.4,2,3,2,2,8.1,6.3,1,78.09999999999999,3,1,1,2,5
1297,64.3,15.3,2,3,1,4,12.3,7,3,76.8,3,2,4,2,1
1298,57.3,16.2,3,2,2,2,8.4,5,1,77.5,3,2,3,2,3
1299,72.8,16.6,3,3,2,6,13.7,5.8,1,85.7,4,2,1,2,4
1300,83,16,2,2,1,5,10.9,8.6,2,90.90000000000001,4,2,1,2,1
1301,42.7,18.7,5,3,1,6,13.9,4,1,76.2,3,2,4,2,2
1302,65.59999999999999,16.2,3,3,1,6,12.7,6.5,1,84.7,4,2,2,1,6
1303,54.4,18.3,5,1,1,1,13,4.9,1,79.90000000000001,3,2,1,1,4
1304,39.1,15.6,2,2,1,2,6.2,6.7,1,69,2,1,4,1,1
1305,16.2,17.8,4,2,1,1,2.5,5.4,1,51.1,1,1,4,1,1
1306,66.2,15.2,2,1,2,4,10.5,7.5,2,99.59999999999999,4,2,3,2,1
1307,40,18,4,3,1,1,5.5,5.7,1,62.1,1,1,3,1,2
1308,61.5,15.8,2,3,2,1,10.2,6.9,2,63.4,2,1,4,1,3
1309,47.7,17.6,4,1,1,4,8,6,1,65.2,2,2,3,2,4
1310,46,14.9,1,3,1,5,4.2,6,2,52.4,1,2,4,1,2
1311,24.9,18.7,5,2,1,2,9.800000000000001,4.5,1,51.6,1,2,4,1,4
1312,69.09999999999999,14.4,1,1,2,4,6,6.6,2,87.2,4,2,1,1,3
1313,45.8,14.6,1,1,2,5,7.3,5.3,1,51.4,1,1,3,1,6
1314,28.1,14.6,1,1,2,1,6.6,6.8,2,61.4,1,1,3,1,1
1315,46.5,15.9,2,3,2,1,5.9,7.9,3,64.40000000000001,2,1,2,1,2
1316,66.5,16.1,3,1,2,3,7.9,8.6,3,64.90000000000001,2,1,2,2,4
1317,61.5,16.9,3,1,2,2,12.5,6.5,1,83.7,4,2,1,1,6
1318,29.4,14.3,1,3,1,1,4.3,8.9,3,59.8,1,1,3,1,4
1319,94.40000000000001,17.9,4,3,2,4,13.9,7.4,2,75.09999999999999,3,2,2,1,2
1320,54.4,17.4,4,1,2,6,5.9,8.300000000000001,3,71,2,2,1,2,4
1321,57.4,14.6,1,3,1,1,8,6.5,1,68.09999999999999,2,1,2,2,2
1322,36.3,15.7,2,1,1,1,2.4,7,3,57.6,1,2,3,2,4
1323,37.5,16.1,3,3,1,1,5.1,7.3,3,82.90000000000001,4,1,3,1,3
1324,38.1,15.1,2,3,2,2,6,7.9,3,58.6,1,1,4,1,5
1325,49.1,17.9,4,1,1,3,11.1,6.8,2,60.3,1,2,4,2,1
1326,51.5,15.5,2,3,2,6,8.699999999999999,8,2,71.3,2,2,3,2,5
1327,60.7,14.5,1,1,2,4,5.7,8.6,3,76.59999999999999,3,2,2,2,2
1328,66.40000000000001,15.4,2,2,2,6,10.2,7.1,2,82.59999999999999,4,1,1,1,6
1329,68.09999999999999,18.8,5,2,2,5,9.9,7.3,2,77,3,2,3,1,2
1330,50.8,17.9,4,3,2,6,4.6,6.4,3,56,1,2,2,2,1
1331,41.7,15.6,2,2,1,1,8,7.8,2,60.6,1,1,3,1,2
1332,58.3,14,1,3,1,5,8,6.9,3,77.5,3,1,2,1,3
1333,65,15.5,2,3,2,3,12.6,7.4,1,85.5,4,2,2,2,5
1334,83.09999999999999,16,2,3,1,6,13.5,8.300000000000001,3,77.2,3,2,3,1,6
1335,36,15.2,2,3,2,3,2,7.4,2,55.1,1,2,3,2,1
1336,46.9,15.2,2,1,2,2,4.3,9.800000000000001,3,66.09999999999999,2,2,1,1,5
1337,61.9,14.1,1,1,1,6,6.1,8.300000000000001,3,71.7,2,2,1,2,1
1338,47.8,14.6,1,1,1,3,6.5,9.699999999999999,3,66.09999999999999,2,1,3,1,2
1339,79.5,14.6,1,2,1,5,8.6,8.199999999999999,3,87.90000000000001,4,2,3,2,4
1340,52.8,17,3,3,1,1,9.6,5,1,73.2,3,2,2,1,2
1341,62.7,14.3,1,3,2,5,7.4,7.8,3,63.3,2,2,1,1,1
1342,57.2,16.8,3,1,2,6,7.5,8.6,3,72.90000000000001,3,2,3,1,5
1343,61.5,18.4,5,3,1,2,7.8,7.6,2,71.2,2,2,3,2,3
1344,66.5,16.8,3,2,1,6,8.5,10,3,84.8,4,2,1,2,1
1345,67.5,17.3,4,2,2,6,13.7,6.8,2,68.90000000000001,2,2,1,2,5
1346,71.90000000000001,14.2,1,2,2,6,8.1,8,3,88.40000000000001,4,2,1,1,4
1347,43.1,17,3,1,1,1,4.1,7.3,2,62.8,2,2,3,2,6
1348,30.7,17.1,4,3,2,3,11.9,4.3,1,61.2,1,2,4,1,3
1349,53.7,16.7,3,1,1,2,5.7,7.8,3,62.4,2,2,3,1,1
1350,57.4,15.5,2,3,1,5,10.9,6.1,1,67.09999999999999,2,2,4,2,1
1351,54.6,17.1,4,1,2,3,8.5,6.4,1,66.59999999999999,2,2,4,2,5
1352,73,16.7,3,3,2,4,10.9,6.5,1,84.3,4,2,1,2,2
1353,53.4,16.4,3,3,1,5,5.7,8.9,3,79.7,3,2,4,2,1
1354,77.90000000000001,16.6,3,3,1,3,11.1,7.2,2,97.8,4,2,1,2,6
1355,47.8,15,1,3,2,2,4.6,7.3,3,58.7,1,1,2,2,6
1356,47.5,14.1,1,1,1,1,7.1,8.5,3,74.8,3,2,1,2,1
1357,64.90000000000001,15.2,2,2,2,6,10.1,7.4,3,71.7,2,2,4,2,4
1358,37.4,15.3,2,3,1,2,6.2,5.1,1,53.1,1,1,4,1,4
1359,38,15.6,2,2,2,1,2.5,7.8,3,51.2,1,2,4,1,4
1360,41.1,14.8,1,3,1,1,8.1,5.7,1,55.8,1,2,4,1,1
1361,65.8,14.1,1,1,1,1,7.8,5.8,1,68.5,2,2,2,2,1
1362,40.2,18.3,5,1,2,5,7.8,5,1,62.4,2,2,1,1,1
1363,43.2,15.3,2,3,1,1,10.2,4.9,1,66.2,2,2,3,1,1
1364,71.59999999999999,16.3,3,3,2,1,9.5,7.5,3,82.3,4,2,3,2,5
1365,59.8,18.9,5,3,1,3,7.8,8.6,3,66.7,2,2,3,2,1
1366,58,19,5,2,2,1,4.1,6.4,2,77.09999999999999,3,2,2,1,5
1367,69.7,15,1,2,1,4,7.3,7.8,3,79.40000000000001,3,2,1,2,1
1368,53.5,15.6,2,3,1,2,4.9,7.4,2,70.7,2,1,1,1,3
1369,86,17.2,4,1,2,4,8.1,9.699999999999999,3,97.5,4,2,1,1,1
1370,59.6,17.5,4,1,2,5,7,7.6,2,71.7,2,2,1,1,4
1371,56.4,14.1,1,2,2,4,6.9,7.8,3,64.40000000000001,2,1,1,2,4
1372,48,18.6,5,2,1,2,6,5.9,2,58.2,1,2,4,1,4
1373,49.8,17.3,4,3,2,6,7.5,5.6,2,66.2,2,2,1,1,4
1374,50.2,16.3,3,3,1,6,10.7,4.8,1,76.40000000000001,3,2,3,1,2
1375,60,18.6,5,1,1,2,4.2,7.9,3,60,1,2,2,1,4
1376,62.5,17.5,4,3,2,3,9.800000000000001,7.7,2,82.90000000000001,4,2,3,2,2
1377,81.5,17.6,4,3,2,5,8.4,10,3,95.90000000000001,4,2,1,2,3
1378,59.4,15.3,2,3,2,3,10.2,7.4,2,72.90000000000001,3,2,4,2,5
1379,42.8,18.8,5,1,1,1,10.7,5.5,1,58.8,1,1,4,2,5
1380,74.90000000000001,16.1,3,2,2,3,7,7.7,3,77.40000000000001,3,2,3,2,2
1381,56.6,18.8,5,1,1,4,12,6,1,68.8,2,1,1,1,2
1382,30.9,18.2,5,1,1,2,6.7,4.8,1,53.7,1,2,2,1,3
1383,74.8,18.2,5,3,2,6,8.6,6.9,2,86.90000000000001,4,2,2,2,3
1384,68.59999999999999,14.2,1,1,2,6,13.8,6.8,2,92.8,4,2,1,1,6
1385,51.1,17.3,4,1,2,5,8.800000000000001,6.7,2,67.90000000000001,2,2,1,2,3
1386,59.1,17.2,4,3,2,2,10.1,7.4,3,89.5,4,2,2,2,6
1387,47.5,18.5,5,2,1,1,6.9,8,3,65.7,2,1,2,2,3
1388,25.1,17.1,4,1,2,1,5.7,4.6,1,50.9,1,2,4,1,1
1389,72,18.7,5,1,2,1,10.5,7.9,2,80.2,3,2,2,2,2
1390,70.8,15.6,2,3,2,6,11.3,9.9,3,99.3,4,2,1,2,1
1391,44.9,14.1,1,3,2,5,7.7,6.6,1,69,2,2,4,2,1
1392,51.2,15.9,2,3,2,6,9.699999999999999,4.8,1,77,3,2,2,1,4
1393,31.6,17.5,4,3,2,5,6.1,6.3,1,58.9,1,2,3,2,3
1394,61.8,15.5,2,1,1,6,9,6.3,2,70.5,2,1,4,2,6
1395,29.6,14.9,1,3,1,1,5,6.5,1,51.1,1,2,4,1,1
1396,50.2,16.9,3,1,1,6,6.4,6.8,2,67.09999999999999,2,2,1,1,5
1397,37.6,17,3,2,2,4,5.8,6.9,2,54.4,1,2,3,1,1
1398,52.4,14.5,1,3,1,1,10.9,7.1,2,73.3,3,2,2,1,1
1399,53.9,15.6,2,3,2,6,8.4,9.199999999999999,3,71.3,2,2,1,1,4
1400,50.5,17.6,4,1,1,1,7.1,7.2,3,68.2,2,2,2,2,3
1401,38.7,18.7,5,3,1,2,10.6,4.1,1,54.7,1,1,4,2,4
1402,66.40000000000001,15.3,2,1,2,1,13.4,6.7,1,78.59999999999999,3,2,4,2,6
1403,57.8,17.5,4,3,1,2,5.6,9.199999999999999,3,66.2,2,2,4,1,1
1404,70.59999999999999,15,1,1,1,5,9.5,8.699999999999999,3,77.90000000000001,3,2,1,1,1
1405,68.09999999999999,16.5,3,2,1,1,11.3,7.5,2,88.59999999999999,4,2,1,2,1
1406,61.6,19,5,3,1,6,13.6,5.3,1,85.2,4,2,2,1,4
1407,58.7,16.8,3,2,2,5,4.8,8.800000000000001,3,62.2,1,2,4,2,2
1408,57.6,16.8,3,2,2,2,7.9,6.4,2,72,3,2,3,2,4
1409,63.8,18.1,5,1,1,2,8,6.7,2,68,2,2,3,2,4
1410,66.8,18,4,3,2,5,10.9,5.7,1,78.90000000000001,3,2,3,2,2
1411,56.2,17.8,4,2,2,1,8.4,5.8,1,79.3,3,2,2,2,1
1412,59.1,15.9,2,1,1,6,6.3,9.6,3,87.09999999999999,4,2,1,2,5
1413,43.5,18.4,5,1,1,1,5.8,7.5,3,64,2,2,4,1,5
1414,62.3,14.4,1,3,1,1,9.1,6.8,2,83.3,4,2,2,2,5
1415,72.09999999999999,14.3,1,2,2,3,11,6.3,1,77.7,3,2,3,2,1
1416,28,14.3,1,2,2,5,6.3,5.6,1,51.3,1,2,3,1,4
1417,54.6,16.1,3,2,1,4,3.4,8.1,3,80.40000000000001,3,2,4,2,6
1418,41.5,16.1,3,2,2,2,4.3,7.5,2,55.9,1,2,2,1,2
1419,48.7,17.3,4,3,1,6,11,6.2,2,71,2,2,3,1,1
1420,73,14.5,1,1,1,2,8.300000000000001,8.9,3,95.59999999999999,4,2,1,2,6
1421,50.5,15.1,2,3,2,1,9.800000000000001,7.2,2,67.3,2,2,1,1,5
1422,45.7,16.2,3,1,1,6,3.7,8.699999999999999,3,64.7,2,1,2,1,2
1423,54.3,18.1,5,3,1,4,8.300000000000001,8.6,3,61.5,1,1,2,2,3
1424,56.2,16,2,1,2,4,7.5,6.5,2,74.8,3,2,1,1,1
1425,43.4,18.6,5,2,1,3,8.1,5.4,1,60.5,1,2,4,2,2
1426,60.3,15.5,2,1,1,6,7.1,6.3,2,69,2,2,2,2,2
1427,67.90000000000001,14.4,1,1,1,5,11.5,6.7,1,79,3,2,3,2,3
1428,63.2,18.9,5,3,1,2,7.4,9,3,82.40000000000001,4,2,1,2,6
1429,71.8,16.3,3,2,2,2,9.699999999999999,7.9,2,76,3,2,1,1,6
1430,60.4,14.2,1,2,1,5,7.9,6.4,2,79.7,3,1,2,2,1
1431,75.5,14,1,1,2,3,7.7,9.199999999999999,3,79.8,3,2,1,2,1
1432,32.7,18.9,5,1,1,1,11.8,4.5,1,57.7,1,2,4,1,6
1433,40.8,15.5,2,3,1,2,5,6.2,1,68.90000000000001,2,2,4,2,1
1434,70.3,16,2,3,2,5,12.4,6.4,2,85.59999999999999,4,2,1,2,1
1435,73.59999999999999,15.8,2,3,2,4,8.4,8.199999999999999,3,72.2,3,2,2,2,6
1436,62.1,17.2,4,1,1,6,10.2,8.1,3,73.3,3,2,3,2,5
1437,86.8,16.5,3,2,2,6,11.9,7.6,2,83.3,4,2,1,2,6
1438,56.5,18.6,5,2,2,4,5.6,4.9,1,64.90000000000001,2,2,2,1,3
1439,53.2,18,4,1,1,4,8.699999999999999,7.1,3,81.2,4,2,1,2,5
1440,64,15.9,2,3,2,5,7.4,8.6,3,84.90000000000001,4,2,3,1,2
1441,22.2,14.6,1,1,1,2,2.9,5,2,61.8,1,2,3,2,1
1442,58.2,18.5,5,2,1,6,11.5,6.5,2,74.2,3,2,4,1,2
1443,46.3,18.1,5,1,2,4,9.699999999999999,5,1,75.5,3,1,2,2,2
1444,42.6,17.6,4,1,1,5,6.4,8.4,3,73.40000000000001,3,2,1,1,2
1445,49.2,14.2,1,2,2,4,6.5,7.2,3,52.2,1,1,4,1,2
1446,71.3,17.3,4,2,2,5,10.8,7.3,2,77,3,2,2,1,1
1447,23.3,15.9,2,2,1,3,2.1,6.4,2,51.7,1,2,2,1,1
1448,55.6,14.9,1,3,2,4,11.2,6.9,1,64.09999999999999,2,2,1,2,2
1449,62.5,18.1,5,3,1,6,8.4,7.1,3,60.9,1,2,1,2,1
1450,62.6,15.6,2,1,1,6,10.7,7.4,2,97.59999999999999,4,2,1,2,4
1451,78.2,17.2,4,1,2,3,9.6,8.4,3,88.09999999999999,4,2,2,1,2
1452,17.9,14.1,1,3,1,1,7.1,5,1,68.59999999999999,2,1,4,2,5
1453,41,17.9,4,3,1,2,6.1,7.4,2,52.7,1,1,4,1,5
1454,49.7,15.4,2,2,1,1,11.9,5.5,1,76.8,3,1,1,2,1
1455,54,17.5,4,1,2,1,11,6.6,2,66,2,1,4,2,5
1456,24.9,14.8,1,1,1,6,5.1,4.4,1,50.3,1,1,4,2,2
1457,37.3,16.2,3,1,1,4,8.300000000000001,7.6,2,75.5,3,1,4,1,6
1458,70.59999999999999,15.5,2,1,2,2,7.5,5.3,1,72.2,3,2,4,2,5
1459,62.5,14.2,1,2,2,1,8.199999999999999,7.2,1,65.2,2,2,3,2,1
1460,59.5,17.6,4,1,1,5,7.6,8,3,81.09999999999999,4,2,1,1,6
1461,39.8,18.4,5,1,1,5,7.4,5.5,1,68.7,2,2,3,2,5
1462,71.09999999999999,15.4,2,1,1,6,11.4,7.2,2,89.40000000000001,4,2,3,1,3
1463,60,15.3,2,3,1,3,5,7.2,3,85.7,4,2,3,1,6
1464,57.5,17.2,4,2,2,6,6.9,8.5,3,74.3,3,2,2,2,2
1465,62.7,16,2,1,1,4,6.7,7.8,3,79,3,2,1,1,1
1466,36.7,16.8,3,1,1,4,7.5,7.2,2,79,3,1,1,2,2
1467,57.7,17.3,4,1,1,6,13.3,7.8,2,77.2,3,2,1,2,2
1468,72.40000000000001,15.2,2,3,2,6,7.8,8,2,79.59999999999999,3,2,2,1,5
1469,76.7,14.5,1,3,2,3,9.699999999999999,6.3,1,78.90000000000001,3,2,3,2,1
1470,40.7,15.6,2,1,2,4,7.3,5.3,1,54,1,2,4,1,5
1471,62,18.9,5,2,2,5,10.4,7.4,2,81.59999999999999,4,1,4,1,2
1472,42.4,15.8,2,2,2,1,5.6,6.6,2,56.7,1,2,4,1,6
1473,51.3,14.6,1,1,1,1,5,7.3,2,72.09999999999999,3,1,4,1,6
1474,62.6,15.4,2,2,2,6,9.699999999999999,7.7,3,71.5,2,2,3,1,5
1475,28.8,17.8,4,1,1,6,10.9,5.2,1,50.1,1,2,4,1,2
1476,61.8,16,2,3,2,4,9.199999999999999,6.1,1,77.2,3,2,2,2,2
1477,48.3,18.1,5,1,2,4,6.2,7.3,1,73.3,3,1,3,2,6
1478,65.40000000000001,17.4,4,2,1,4,8.4,8.4,3,75.2,3,2,2,2,1
1479,52.4,18.8,5,2,1,2,10.1,4.7,1,62,1,2,4,1,1
1480,68.8,14.1,1,2,1,2,5.9,10,3,82.2,4,2,1,2,3
1481,77.8,17.1,4,3,2,4,8.6,8.1,3,75.3,3,2,1,2,3
1482,44.7,17.3,4,3,1,6,3.7,8.800000000000001,3,74,3,2,3,2,4
1483,81.59999999999999,15.6,2,3,2,6,10,8,2,92.5,4,2,2,2,2
1484,70.09999999999999,15.7,2,3,1,6,9.699999999999999,7,3,77.59999999999999,3,2,1,1,2
1485,64.8,15.8,2,2,2,4,9.4,6.5,2,63.7,2,2,4,1,6
1486,36.9,16.3,3,2,1,2,3.1,6.8,3,53.6,1,1,4,2,5
1487,51.3,18.8,5,1,2,2,9,6,1,72.5,3,1,1,1,1
1488,70.7,16.5,3,1,1,1,10.4,7.3,2,83.90000000000001,4,1,2,1,5
1489,70.8,16.4,3,1,1,6,9.4,6.6,2,84.2,4,2,3,2,1
1490,50.4,15.1,2,3,1,2,9.199999999999999,5.7,1,79.59999999999999,3,2,2,1,3
1491,62.5,15.3,2,2,1,3,9.5,7.4,3,72.2,3,2,3,1,6
1492,35.1,18.1,5,2,1,1,6.1,6.7,1,59.6,1,2,4,1,1
1493,87.2,18.1,5,3,1,6,13.8,7.4,2,99.59999999999999,4,2,1,2,6
1494,46.5,16.4,3,2,2,3,6.4,8.199999999999999,3,53.5,1,2,4,2,6
1495,59.7,16.2,3,1,2,4,6.5,7.4,3,73.7,3,2,1,2,4
1496,26.6,17,3,3,1,1,4.7,5.3,1,56,1,1,4,2,1
1497,65.3,18.9,5,2,2,6,9.199999999999999,7.1,2,75.5,3,2,3,2,5
1498,63.2,15.8,2,2,2,6,7.7,6.5,2,81.2,4,2,2,1,2
1499,43.9,16.6,3,1,1,2,9.9,5.5,1,75.5,3,2,3,1,3
1500,91,18.9,5,2,1,6,11.6,10,3,92.7,4,2,1,2,4
1501,32.5,17.7,4,1,1,2,4.6,9.5,3,59.6,1,2,3,1,4
1502,93.90000000000001,14.7,1,2,2,4,13.4,8.9,3,89,4,2,2,2,5
1503,63.5,17.6,4,1,2,2,8.9,6.1,1,74.8,3,2,1,2,4
1504,79.09999999999999,15.4,2,2,1,6,10.1,8.5,3,82.3,4,2,2,2,2
1505,54.1,17.9,4,2,2,3,10.6,5.2,1,58.2,1,2,2,2,1
1506,66.90000000000001,18.8,5,2,2,2,7.3,8.6,3,83.2,4,2,1,2,2
1507,63.6,15.7,2,1,2,4,8.1,10,3,69.3,2,2,2,2,1
1508,45.1,16.8,3,3,1,2,8.4,5.7,1,67.8,2,2,3,1,2
1509,37.3,15.9,2,3,1,5,6.5,4.8,1,51.8,1,1,4,1,1
1510,53.8,14.8,1,1,2,4,7.7,7.7,3,64.7,2,2,4,1,1
1511,38.7,18.8,5,2,1,2,5.6,6,1,61.3,1,1,3,2,4
1512,50,18.4,5,1,2,2,8.699999999999999,7.6,3,60.2,1,2,2,2,2
1513,69.5,16.7,3,1,2,6,11.2,7.1,1,83.7,4,1,2,1,2
1514,60.7,17.8,4,3,1,1,8.800000000000001,7.5,2,67.90000000000001,2,2,3,2,4
1515,37.4,16.5,3,3,1,3,6.1,8.6,3,54.4,1,2,1,1,5
1516,73,14.1,1,2,1,4,10.9,6.9,2,66.09999999999999,2,2,2,2,1
1517,23.8,16.7,3,1,1,4,2.6,7.9,3,55.3,1,2,1,1,4
1518,55.1,17.1,4,3,1,3,11.6,7.3,1,75.40000000000001,3,2,3,1,3
1519,58.2,14.9,1,2,1,4,6.3,6.6,2,75.40000000000001,3,2,2,1,6
1520,64.8,16.2,3,3,1,3,8.1,6.5,2,69.2,2,2,3,2,3
1521,71.90000000000001,14.3,1,2,1,4,7.9,8.300000000000001,3,61.9,1,2,4,1,1
1522,31.5,17.9,4,2,2,2,3.7,4.6,1,60.9,1,1,2,1,2
1523,66.59999999999999,19,5,1,1,6,10.4,7,2,74.90000000000001,3,2,1,2,3
1524,57.2,16.2,3,3,1,4,6.5,6.7,2,74.09999999999999,3,2,2,2,5
1525,76.40000000000001,14.9,1,2,1,6,11.5,8.800000000000001,3,99.59999999999999,4,2,1,1,1
1526,52.6,17.4,4,2,1,2,5.5,5.7,2,58.7,1,1,1,2,4
1527,61.2,14.6,1,2,2,6,8.1,7.5,3,77.59999999999999,3,2,2,1,1
1528,42.6,18.8,5,1,1,3,12.5,5.6,1,79.8,3,2,2,2,4
1529,44.3,16.9,3,3,1,1,10.9,4,1,80.7,3,2,4,2,5
1530,40.1,14.1,1,1,1,6,11.9,4.8,1,75.90000000000001,3,2,2,2,2
1531,67.7,18.9,5,2,2,6,9.6,6.6,2,71.90000000000001,3,2,4,2,6
1532,68.5,16.4,3,3,1,3,6.2,7.8,3,81,4,2,1,2,1
1533,55.5,16,2,2,2,2,9.6,6.2,2,66.59999999999999,2,1,1,2,2
1534,68.90000000000001,14.5,1,2,1,5,13.8,4.5,1,75.7,3,2,4,2,1
1535,70.8,14.9,1,2,2,6,6.8,8.1,3,82.2,4,2,1,2,4
1536,85.90000000000001,16.8,3,3,2,5,9.9,7.4,3,97.8,4,2,3,2,6
1537,75.7,16.9,3,1,1,3,9.5,6,2,79,3,2,2,2,1
1538,27,16.3,3,1,2,2,3,5.4,1,51.7,1,2,3,1,2
1539,55.9,17.2,4,2,2,6,4.6,6.7,2,63.1,2,2,2,1,2
1540,49.7,17.5,4,3,1,4,5.6,9,3,60.1,1,2,2,1,4
1541,72.2,14.5,1,1,1,1,10.9,9,3,81.8,4,1,1,1,3
